#interaction	Egene1	Egene2	dir	sign	biogrid	pubmed
Acetylation	E1387	E6929	1	0	biogrid	pmids:12435739
Phosphorylation	E23097	E6432	1	0	biogrid	pmids:12501247
Ubiquitination	E23327	E6725	1	0	biogrid	pmids:19953087
Acetylation	E2033	E81620	1	0	biogrid	pmids:19276081
Ubiquitination	E5071	E5413	1	0	biogrid	pmids:18845538:16714300:14559152
Phosphorylation	E5590	E23286	1	0	biogrid	pmids:15081397
Sumoylation	E9063	E3090	1	0	biogrid	pmids:17283066
Methylation	E2146	E23512	1	0	biogrid	pmids:18285464:21884980:19026781:19026780:21123648:15882624:22939629:21378168:18483221:21135039:18453536:20123894:18931660:21190999
Ubiquitination	E7323	E5970	1	0	biogrid	pmids:14690596
Phosphorylation	E207	E7375	1	0	biogrid	pmids:22706160
Phosphorylation	E5594	E26003	1	0	biogrid	pmids:11408587
Phosphorylation	E207	E4851	1	0	biogrid	pmids:18440314
Ubiquitination	E56658	E7316	1	0	biogrid	pmids:21890473:22493164
Acetylation	E8202	E8290	1	0	biogrid	pmids:11163245
Phosphorylation	E5580	E3024	1	0	biogrid	pmids:12056906:16314418
Phosphorylation	E1024	E9150	1	0	biogrid	pmids:19914168
Ubiquitination	E8450	E81620	1	0	biogrid	pmids:14578910
Phosphorylation	E51135	E3008	1	0	biogrid	pmids:15927069
Phosphorylation	E51135	E3009	1	0	biogrid	pmids:15927069
Phosphorylation	E51135	E3007	1	0	biogrid	pmids:15927069
Phosphorylation	E1459	E466	1	0	biogrid	pmids:9685505
Ubiquitination	E10273	E3659	1	0	biogrid	pmids:20947504
Ubiquitination	E80829	E9020	1	0	biogrid	pmids:20682767
Phosphorylation	E5595	E6689	1	0	biogrid	pmids:8632909
Acetylation	E3621	E121504	1	0	biogrid	pmids:12015309
Phosphorylation	E5606	E1432	1	0	biogrid	pmids:20213747:9162092:11279118
Phosphorylation	E5290	E8525	1	0	biogrid	pmids:12890670
Phosphorylation	E5894	E5925	1	0	biogrid	pmids:9819434:15485920:10523633
Phosphorylation	E2011	E9181	1	0	biogrid	pmids:22072711:21513698:19615732
Ubiquitination	E55540	E387893	1	0	biogrid	pmids:21035370
Phosphorylation	E9020	E1147	1	0	biogrid	pmids:15208311:10094049
Phosphorylation	E5566	E25780	1	0	biogrid	pmids:15213298
Ubiquitination	E10075	E10075	1	0	biogrid	pmids:20007713:15989956
Ubiquitination	E117584	E92552	1	0	biogrid	pmids:22626734
Acetylation	E2033	E7629	1	0	biogrid	pmids:16337145
Ubiquitination	E84676	E7347	1	0	biogrid	pmids:22626734
Phosphorylation	E4296	E6416	1	0	biogrid	pmids:10187804
Phosphorylation	E983	E9918	1	0	biogrid	pmids:11136719
Phosphorylation	E2261	E2261	1	0	biogrid	pmids:11294897
Deacetylation	E3065	E10733	1	0	biogrid	pmids:22318606
Sumoylation	E79594	E10059	1	0	biogrid	pmids:19407830
Phosphorylation	E5594	E57521	1	0	biogrid	pmids:21071439:21325048
Phosphorylation	E5347	E3551	1	0	biogrid	pmids:18957422
Phosphorylation	E1457	E1649	1	0	biogrid	pmids:12876286
Deubiquitination	E9099	E1407	1	0	biogrid	pmids:22669941
Phosphorylation	E695	E2969	1	0	biogrid	pmids:11373296
Ubiquitination	E672	E2074	1	0	biogrid	pmids:21756275
Phosphorylation	E5602	E4170	1	0	biogrid	pmids:17670986
Deubiquitination	E54764	E7189	1	0	biogrid	pmids:20622874:11463333
Phosphorylation	E983	E4082	1	0	biogrid	pmids:10359664
Phosphorylation	E26524	E84962	1	0	biogrid	pmids:16413547
Phosphorylation	E5598	E6446	1	0	biogrid	pmids:11254654
Ubiquitination	E84678	E7321	1	0	biogrid	pmids:22825849
Phosphorylation	E1457	E4613	1	0	biogrid	pmids:1425701
Phosphorylation	E5566	E5207	1	0	biogrid	pmids:15896703
Phosphorylation	E6788	E25843	1	0	biogrid	pmids:19797269
Phosphorylation	E9212	E8290	1	0	biogrid	pmids:20593489:21554500:20663916
Phosphorylation	E1432	E994	1	0	biogrid	pmids:11333986
Phosphorylation	E79705	E79705	1	0	biogrid	pmids:22952686:19712061
Phosphorylation	E120892	E8428	1	0	biogrid	pmids:20949042
Ubiquitination	E26232	E10273	1	0	biogrid	pmids:16682404
Phosphorylation	E5591	E7507	1	0	biogrid	pmids:16540648
Phosphorylation	E5581	E10672	1	0	biogrid	pmids:8824244
Acetylation	E6427	E10524	1	0	biogrid	pmids:21157427
Phosphorylation	E5566	E9421	1	0	biogrid	pmids:14636580
Ubiquitination	E672	E8338	1	0	biogrid	pmids:11927591:19916563
Dephosphorylation	E5795	E27040	1	0	biogrid	pmids:11259588
Phosphorylation	E6196	E6196	1	0	biogrid	pmids:7623830
Sumoylation	E7329	E4602	1	0	biogrid	pmids:22910413
Phosphorylation	E5347	E3297	1	0	biogrid	pmids:18794143
Deubiquitination	E8237	E7316	1	0	biogrid	pmids:22195557
Phosphorylation	E6714	E1605	1	0	biogrid	pmids:11724572
Ubiquitination	E9810	E3017	1	0	biogrid	pmids:16307923
Ubiquitination	E9810	E3018	1	0	biogrid	pmids:16307923
Ubiquitination	E55294	E4609	1	0	biogrid	pmids:15103331
Ubiquitination	E64219	E10868	1	0	biogrid	pmids:22626734
Phosphorylation	E25	E11073	1	0	biogrid	pmids:15961388
Ubiquitination	E8945	E29904	1	0	biogrid	pmids:22669845
Ubiquitination	E57159	E51377	1	0	biogrid	pmids:22626734
Ubiquitination	E51434	E9232	1	0	biogrid	pmids:20080579:22193957
Phosphorylation	E3716	E6778	1	0	biogrid	pmids:9651359
Ubiquitination	E10273	E6310	1	0	biogrid	pmids:17127076:16831871
Methylation	E56257	E125050	1	0	biogrid	pmids:17643375
Phosphorylation	E6733	E51747	1	0	biogrid	pmids:12565863
Ubiquitination	E26259	E595	1	0	biogrid	pmids:18650423:17205132
Phosphorylation	E1147	E5970	1	0	biogrid	pmids:21903422:15489227:16382138
Phosphorylation	E11329	E11329	1	0	biogrid	pmids:9774336
Phosphorylation	E5591	E4155	1	0	biogrid	pmids:15147269
Phosphorylation	E5594	E3735	1	0	biogrid	pmids:22751010
Phosphorylation	E83903	E8350	1	0	biogrid	pmids:21397507
Phosphorylation	E27	E5688	1	0	biogrid	pmids:16678104
Phosphorylation	E5347	E11078	1	0	biogrid	pmids:22820163
Ubiquitination	E5071	E55669	1	0	biogrid	pmids:23060438:21615408
Phosphorylation	E6714	E10657	1	0	biogrid	pmids:15190072
Phosphorylation	E6885	E5562	1	0	biogrid	pmids:20538596
Phosphorylation	E5591	E9150	1	0	biogrid	pmids:21450944
Phosphorylation	E26524	E9212	1	0	biogrid	pmids:21822051
Phosphorylation	E6790	E26524	1	0	biogrid	pmids:15147269
Phosphorylation	E1859	E81669	1	0	biogrid	pmids:14623875
Ubiquitination	E7324	E10013	1	0	biogrid	pmids:17588522
Phosphorylation	E5599	E8518	1	0	biogrid	pmids:12058026
Phosphorylation	E1432	E9149	1	0	biogrid	pmids:10910078
Sumoylation	E7329	E6722	1	0	biogrid	pmids:12788062
Deubiquitination	E7375	E10075	1	0	biogrid	pmids:21522127
Ubiquitination	E991	E11186	1	0	biogrid	pmids:21874044
Phosphorylation	E983	E55904	1	0	biogrid	pmids:20439461
Phosphorylation	E1457	E84152	1	0	biogrid	pmids:2557337
Deacetylation	E23411	E10524	1	0	biogrid	pmids:20100829
Phosphorylation	E5587	E5587	1	0	biogrid	pmids:12628923
Phosphorylation	E1445	E5175	1	0	biogrid	pmids:9624175
Deubiquitination	E27005	E9958	1	0	biogrid	pmids:22626734
Dephosphorylation	E11221	E1432	1	0	biogrid	pmids:11359773:10391943:11157753:20936779
Ubiquitination	E4194	E7157	1	0	biogrid	pmids:10827196:21925390:12370303:21088494:18677113:20174603:10608892:21965653:16227609:16024788:17301054:22374672:17875722:22266850:19153082:19305137:20724842:19432880:19075013:12393902:18485870:9226370:21075307:12874296:11223036
Phosphorylation	E2241	E2241	1	0	biogrid	pmids:9722593
Ubiquitination	E57159	E11274	1	0	biogrid	pmids:22626734
Ubiquitination	E23327	E51776	1	0	biogrid	pmids:19953087
Methylation	E80854	E7157	1	0	biogrid	pmids:15525938:17108971
Phosphorylation	E2932	E8202	1	0	biogrid	pmids:15383283
Phosphorylation	E1017	E10036	1	0	biogrid	pmids:16826239
Acetylation	E1387	E604	1	0	biogrid	pmids:21390126
Phosphorylation	E2011	E65018	1	0	biogrid	pmids:22238344
Phosphorylation	E7046	E2022	1	0	biogrid	pmids:12015308
Phosphorylation	E5566	E41	1	0	biogrid	pmids:12578970
Sumoylation	E7341	E7515	1	0	biogrid	pmids:15561718
Acetylation	E1387	E4778	1	0	biogrid	pmids:11154691
Phosphorylation	E983	E3603	1	0	biogrid	pmids:12450396
Acetylation	E8850	E1432	1	0	biogrid	pmids:21444723
Sumoylation	E8856	E6613	1	0	biogrid	pmids:20719936
Sumoylation	E8856	E6612	1	0	biogrid	pmids:20719936
Phosphorylation	E5578	E2737	1	0	biogrid	pmids:16371461
Ubiquitination	E5300	E55294	1	0	biogrid	pmids:22608923
Acetylation	E10524	E7343	1	0	biogrid	pmids:15016909:21668587
Ubiquitination	E56254	E56254	1	0	biogrid	pmids:21443952
Phosphorylation	E1147	E4791	1	0	biogrid	pmids:21131783:17563756:15140882:17962807:16303288
Acetylation	E1387	E3159	1	0	biogrid	pmids:10428834:9809067
Ubiquitination	E7327	E267	1	0	biogrid	pmids:19223579
Phosphorylation	E1022	E2099	1	0	biogrid	pmids:10949034
Ubiquitination	E997	E997	1	0	biogrid	pmids:8576261:16210246
Methylation	E4299	E8290	1	0	biogrid	pmids:21030982
Phosphorylation	E6790	E9874	1	0	biogrid	pmids:17940067
Phosphorylation	E6197	E4904	1	0	biogrid	pmids:19036157
Ubiquitination	E55167	E8338	1	0	biogrid	pmids:21726816
Ubiquitination	E10075	E5111	1	0	biogrid	pmids:22203964
Phosphorylation	E207	E6789	1	0	biogrid	pmids:19940129
Phosphorylation	E1457	E9082	1	0	biogrid	pmids:9647734
Ubiquitination	E4734	E23558	1	0	biogrid	pmids:19953087
Phosphorylation	E2185	E2934	1	0	biogrid	pmids:12578912
Ubiquitination	E4193	E367	1	0	biogrid	pmids:21157430
Phosphorylation	E5170	E6446	1	0	biogrid	pmids:10357815:17916563:12387817
Phosphorylation	E5579	E3005	1	0	biogrid	pmids:8034666
Phosphorylation	E983	E9738	1	0	biogrid	pmids:12361598
Phosphorylation	E894	E3024	1	0	biogrid	pmids:9178893:9885575
Phosphorylation	E7520	E7520	1	0	biogrid	pmids:10750018
Phosphorylation	E983	E10524	1	0	biogrid	pmids:12468530
Ubiquitination	E5111	E5429	1	0	biogrid	pmids:16763556:15342632:21791603:20129057:21855803:23042605:11585903:20159558:22989887:15149598
Phosphorylation	E5894	E5604	1	0	biogrid	pmids:15866172:20212043:9311917:21336309:18556463
Phosphorylation	E5595	E6256	1	0	biogrid	pmids:20371703
Ubiquitination	E7345	E6606	1	0	biogrid	pmids:20713032
Phosphorylation	E1457	E8841	1	0	biogrid	pmids:15805470:21624135
Phosphorylation	E890	E3024	1	0	biogrid	pmids:9053846:9885575:11940657:19631451:9380407:8647086
Acetylation	E2033	E2237	1	0	biogrid	pmids:11430825:16326861
Ubiquitination	E83737	E1856	1	0	biogrid	pmids:22826439
Phosphorylation	E1045	E1017	1	0	biogrid	pmids:16027724
Phosphorylation	E5595	E7054	1	0	biogrid	pmids:1347949
Ubiquitination	E84675	E9101	1	0	biogrid	pmids:22626734
Acetylation	E2033	E4851	1	0	biogrid	pmids:19838210:22100894
Phosphorylation	E5753	E5753	1	0	biogrid	pmids:18719096
Ubiquitination	E4734	E2066	1	0	biogrid	pmids:19193720
Ubiquitination	E4734	E2060	1	0	biogrid	pmids:17013377
Phosphorylation	E1457	E8479	1	0	biogrid	pmids:17391060
Phosphorylation	E5566	E10645	1	0	biogrid	pmids:10187789
Phosphorylation	E5347	E7465	1	0	biogrid	pmids:15070733
Deubiquitination	E10868	E5320	1	0	biogrid	pmids:22118674
Phosphorylation	E5753	E10657	1	0	biogrid	pmids:10913193
Phosphorylation	E7186	E3725	1	0	biogrid	pmids:12796506
Phosphorylation	E207	E9846	1	0	biogrid	pmids:11782427
Ubiquitination	E7323	E10013	1	0	biogrid	pmids:17588522
Sumoylation	E10055	E2118	1	0	biogrid	pmids:19307308
Phosphorylation	E1111	E5970	1	0	biogrid	pmids:15775976:17962807
Phosphorylation	E7535	E28988	1	0	biogrid	pmids:14557276
Dephosphorylation	E8030	E1385	1	0	biogrid	pmids:20498639
Phosphorylation	E4751	E1447	1	0	biogrid	pmids:15147269
Ubiquitination	E6048	E51528	1	0	biogrid	pmids:19269966
Phosphorylation	E7535	E6464	1	0	biogrid	pmids:9685404
Sumoylation	E7329	E4733	1	0	biogrid	pmids:17709345
Phosphorylation	E898	E5424	1	0	biogrid	pmids:9545286
Acetylation	E2033	E317772	1	0	biogrid	pmids:11689448:11691934
Nedd(Rub1)ylation	E9040	E351	1	0	biogrid	pmids:18096514
Phosphorylation	E7272	E1283	1	0	biogrid	pmids:9311822
Phosphorylation	E5598	E2353	1	0	biogrid	pmids:17018293
Acetylation	E10524	E8359	1	0	biogrid	pmids:22100137:16844118:19783983:15005629:20351180:16287840:21668587
Acetylation	E10524	E8350	1	0	biogrid	pmids:20351180
Nedd(Rub1)ylation	E54165	E8454	1	0	biogrid	pmids:21813641:18826954:21145461:21247897
Phosphorylation	E5594	E708	1	0	biogrid	pmids:11866440
Acetylation	E2648	E2624	1	0	biogrid	pmids:15001660
Acetylation	E8850	E126961	1	0	biogrid	pmids:11818576:22100137
Phosphorylation	E5567	E6262	1	0	biogrid	pmids:10830164
Ubiquitination	E23327	E84305	1	0	biogrid	pmids:19953087
Ubiquitination	E997	E26272	1	0	biogrid	pmids:10531035
Ubiquitination	E57630	E3758	1	0	biogrid	pmids:19710010
Deubiquitination	E57646	E57646	1	0	biogrid	pmids:22626734
Acetylation	E2033	E2624	1	0	biogrid	pmids:15001660
Phosphorylation	E5595	E4110	1	0	biogrid	pmids:19828458
Phosphorylation	E5582	E5582	1	0	biogrid	pmids:19920073
Phosphorylation	E1613	E7157	1	0	biogrid	pmids:15001356
Phosphorylation	E8576	E8576	1	0	biogrid	pmids:10947953
Ubiquitination	E10075	E3066	1	0	biogrid	pmids:22016339
Methylation	E3276	E10492	1	0	biogrid	pmids:12183049
Phosphorylation	E5584	E2597	1	0	biogrid	pmids:11724794
Acetylation	E8850	E1499	1	0	biogrid	pmids:18987336
Phosphorylation	E891	E991	1	0	biogrid	pmids:10799291:20733055:11562349:18471975:14701726
Ubiquitination	E8881	E9232	1	0	biogrid	pmids:20080579:22193957
Phosphorylation	E3654	E3665	1	0	biogrid	pmids:21903422:15767370
Ubiquitination	E1643	E126961	1	0	biogrid	pmids:22334663
Deacetylation	E10014	E4772	1	0	biogrid	pmids:21413932
Phosphorylation	E5579	E5997	1	0	biogrid	pmids:11063746
Phosphorylation	E23235	E10014	1	0	biogrid	pmids:22462548
Ubiquitination	E9810	E8340	1	0	biogrid	pmids:16307923
Ubiquitination	E9810	E8341	1	0	biogrid	pmids:16307923
Ubiquitination	E9810	E8344	1	0	biogrid	pmids:16307923
Ubiquitination	E9810	E8346	1	0	biogrid	pmids:16307923
Ubiquitination	E9810	E8347	1	0	biogrid	pmids:16307923
Ubiquitination	E9810	E8348	1	0	biogrid	pmids:16307923
Ubiquitination	E9810	E8349	1	0	biogrid	pmids:16307923
Phosphorylation	E5562	E10014	1	0	biogrid	pmids:22462548
Acetylation	E8850	E1523	1	0	biogrid	pmids:10852958
Acetylation	E1387	E4602	1	0	biogrid	pmids:11073948:16055500:14761981:12196545:16799563
Ubiquitination	E7337	E5710	1	0	biogrid	pmids:22350919:19240029
Phosphorylation	E207	E572	1	0	biogrid	pmids:11994280:11500364:15998799
Ubiquitination	E51191	E51191	1	0	biogrid	pmids:15331633
Phosphorylation	E207	E5894	1	0	biogrid	pmids:10576742
Ubiquitination	E55905	E7316	1	0	biogrid	pmids:21890473:16196087:18364390:21139048:21987572:22505724:21571784:19285159:21906983
Acetylation	E2033	E8350	1	0	biogrid	pmids:11689448:15834423:16415179:15308690:11884585:20368990:12498683:11691934:11830591:15136563:16287840
Acetylation	E2033	E8359	1	0	biogrid	pmids:11689448:15834423:16415179:15308690:11691934:20368990:11884585:11830591:15136563:22100137:16287840:11689053
Deacetylation	E23411	E7157	1	0	biogrid	pmids:12006491:21149449:22389628:18235502:21245319
Phosphorylation	E5566	E7142	1	0	biogrid	pmids:9837753
Acetylation	E2033	E4137	1	0	biogrid	pmids:20869593
Phosphorylation	E4067	E933	1	0	biogrid	pmids:10228003:10748054
Sumoylation	E7329	E9612	1	0	biogrid	pmids:20555024
Ubiquitination	E9690	E9690	1	0	biogrid	pmids:22496338:9575161
Phosphorylation	E9252	E2115	1	0	biogrid	pmids:12569367
Ubiquitination	E117584	E55611	1	0	biogrid	pmids:22626734
Ubiquitination	E10273	E3320	1	0	biogrid	pmids:15538384:16293251:16307917:21325980:20146531:17317785:12574167:21454478:19196961:18818696:11146632:20661446:18784277:17324930:20704274:20618441:16207813:22824801:19913553:15001357:16275660
Phosphorylation	E2534	E27040	1	0	biogrid	pmids:16938345
Deubiquitination	E9958	E55611	1	0	biogrid	pmids:22626734
Ubiquitination	E4193	E8445	1	0	biogrid	pmids:19965871
Phosphorylation	E6195	E4904	1	0	biogrid	pmids:19036157
Phosphorylation	E5579	E10672	1	0	biogrid	pmids:8824244
Ubiquitination	E8452	E387	1	0	biogrid	pmids:19782033
Phosphorylation	E1017	E6667	1	0	biogrid	pmids:11598016
Deubiquitination	E7398	E7316	1	0	biogrid	pmids:22195557
Dephosphorylation	E2221	E5430	1	0	biogrid	pmids:12591939:14576433
Phosphorylation	E8805	E2960	1	0	biogrid	pmids:9632676
Phosphorylation	E472	E7507	1	0	biogrid	pmids:16540648
Acetylation	E890	E7316	1	0	biogrid	pmids:19483727
Sumoylation	E7341	E5371	1	0	biogrid	pmids:17081986:15561718
Acetylation	E7994	E8294	1	0	biogrid	pmids:17925393
Phosphorylation	E9212	E8350	1	0	biogrid	pmids:21397507:18477699:11756469
Phosphorylation	E25	E7409	1	0	biogrid	pmids:11790798
Methylation	E79918	E5970	1	0	biogrid	pmids:21515635:21131967
Ubiquitination	E117584	E78990	1	0	biogrid	pmids:22626734
Ubiquitination	E84676	E5710	1	0	biogrid	pmids:22350919:19240029
Ubiquitination	E64219	E7347	1	0	biogrid	pmids:22626734
Ubiquitination	E267	E9709	1	0	biogrid	pmids:21965653:17310145
Phosphorylation	E1017	E4173	1	0	biogrid	pmids:10748114:16519687
Phosphorylation	E1017	E4171	1	0	biogrid	pmids:21319273:16446360
Ubiquitination	E1642	E6297	1	0	biogrid	pmids:21228219
Phosphorylation	E22853	E22853	1	0	biogrid	pmids:12393858
Phosphorylation	E472	E8445	1	0	biogrid	pmids:19965871
Phosphorylation	E5588	E4780	1	0	biogrid	pmids:19920073
Ubiquitination	E4734	E7867	1	0	biogrid	pmids:19953087
Ubiquitination	E10273	E7157	1	0	biogrid	pmids:21268072:20618441:18223694:22254155:17666403:15911628
Acetylation	E2033	E6929	1	0	biogrid	pmids:12435739:15934135
Phosphorylation	E2870	E30818	1	0	biogrid	pmids:17102134
Phosphorylation	E6197	E3014	1	0	biogrid	pmids:21224359
Phosphorylation	E10987	E9318	1	0	biogrid	pmids:22939629:21145461:18850735:16624822:22863883:19615732:16045761:19295130:10903862
Ubiquitination	E9817	E3551	1	0	biogrid	pmids:19818716
Phosphorylation	E1457	E3308	1	0	biogrid	pmids:22824801
Sumoylation	E51588	E6925	1	0	biogrid	pmids:20211142:15831457:12727872
Deacetylation	E3065	E7157	1	0	biogrid	pmids:14976551:20633551:18765668:16107876:12426395:17827154:16697957:11313951:19011633:10777477:22266186:10521394:20075864:11099047
Phosphorylation	E3717	E2969	1	0	biogrid	pmids:11313464
Deubiquitination	E9100	E7316	1	0	biogrid	pmids:19398555
Phosphorylation	E11200	E7157	1	0	biogrid	pmids:15862297:12810724:10673501:10710310:18833288
Phosphorylation	E5594	E8531	1	0	biogrid	pmids:16198352
Phosphorylation	E10188	E7454	1	0	biogrid	pmids:16257963
Phosphorylation	E2534	E2023	1	0	biogrid	pmids:14530346:11078745
Phosphorylation	E5566	E2931	1	0	biogrid	pmids:11035810
Phosphorylation	E5599	E7024	1	0	biogrid	pmids:15857981
Deubiquitination	E391627	E64426	1	0	biogrid	pmids:21239494:22662218
Phosphorylation	E1017	E5925	1	0	biogrid	pmids:9053846:10499802:9885575:19225156:9258347:12970441:15173007:21697511:12190313:9199321:12800980:15811853:15003538:14681231:8647086:12361598:20871633:10938106:8626527
Phosphorylation	E5578	E1978	1	0	biogrid	pmids:15927069
Deubiquitination	E57646	E7375	1	0	biogrid	pmids:22626734
Ubiquitination	E7321	E3091	1	0	biogrid	pmids:15611064
Ubiquitination	E7320	E1499	1	0	biogrid	pmids:22705350
Acetylation	E1387	E8521	1	0	biogrid	pmids:16166624:20855292
Ubiquitination	E4734	E4215	1	0	biogrid	pmids:19953087
Ubiquitination	E4734	E4217	1	0	biogrid	pmids:19953087
Phosphorylation	E1452	E3308	1	0	biogrid	pmids:22824801
Phosphorylation	E26524	E10413	1	0	biogrid	pmids:21832154:19919647:19797269
Phosphorylation	E5600	E27429	1	0	biogrid	pmids:17906618
Ubiquitination	E7322	E7337	1	0	biogrid	pmids:19325566:9990509:9182527
Deacetylation	E9219	E7157	1	0	biogrid	pmids:11099047
Phosphorylation	E51701	E4603	1	0	biogrid	pmids:16055500
Ubiquitination	E10277	E9638	1	0	biogrid	pmids:15466860
Methylation	E9070	E8350	1	0	biogrid	pmids:16713563
Phosphorylation	E1459	E84232	1	0	biogrid	pmids:21383183
Phosphorylation	E5591	E5451	1	0	biogrid	pmids:17213819:14612514
Methylation	E10498	E2033	1	0	biogrid	pmids:15731352:11997499:16923966:18280497:11701890
Phosphorylation	E1022	E9150	1	0	biogrid	pmids:19914168
Ubiquitination	E57159	E4287	1	0	biogrid	pmids:22626734
Phosphorylation	E1017	E4998	1	0	biogrid	pmids:11931757
Phosphorylation	E1017	E4999	1	0	biogrid	pmids:11931757
Ubiquitination	E7328	E27343	1	0	biogrid	pmids:17588522
Phosphorylation	E4215	E6416	1	0	biogrid	pmids:9162092
Phosphorylation	E9318	E50813	1	0	biogrid	pmids:10903862
Phosphorylation	E983	E157313	1	0	biogrid	pmids:16998479
Phosphorylation	E8767	E8767	1	0	biogrid	pmids:21123652
Phosphorylation	E3551	E57162	1	0	biogrid	pmids:21204785
Ubiquitination	E991	E996	1	0	biogrid	pmids:16479161:17360335:21937719:22100920:21335556:9736712:9628895:14561775:12196507:12956947:18059335:19098431:21525009:21454660:18471975:22280307:9734353:18997788:18794143:22193957:9811605:17609108:20081372:21926987
Phosphorylation	E5599	E284403	1	0	biogrid	pmids:19910486
Sumoylation	E5371	E4193	1	0	biogrid	pmids:20972456
Sumoylation	E8554	E672	1	0	biogrid	pmids:20016594
Phosphorylation	E50818	E1601	1	0	biogrid	pmids:10542228
Ubiquitination	E23327	E30008	1	0	biogrid	pmids:19953087
Phosphorylation	E8576	E2002	1	0	biogrid	pmids:10947953
Ubiquitination	E378884	E5507	1	0	biogrid	pmids:18029386:18070875
Deubiquitination	E56970	E8349	1	0	biogrid	pmids:21746879
Ubiquitination	E7329	E6925	1	0	biogrid	pmids:12727872
Phosphorylation	E10459	E2002	1	0	biogrid	pmids:17296730
Phosphorylation	E6872	E7157	1	0	biogrid	pmids:10359315:15053879
Ubiquitination	E84676	E59343	1	0	biogrid	pmids:22626734
Phosphorylation	E5588	E5588	1	0	biogrid	pmids:19920073
Ubiquitination	E7328	E10254	1	0	biogrid	pmids:17588522
Ubiquitination	E6872	E367	1	0	biogrid	pmids:20181722
Phosphorylation	E1017	E3399	1	0	biogrid	pmids:9372912
Phosphorylation	E1017	E3398	1	0	biogrid	pmids:9372912
Phosphorylation	E815	E25898	1	0	biogrid	pmids:17568776
Phosphorylation	E5581	E7074	1	0	biogrid	pmids:10212259
Phosphorylation	E5605	E5595	1	0	biogrid	pmids:8626767:8226933
