#COLLAPSE=False
#dataset	gene_id	complex_id	dir	sign
reactome_cx	E8345	REACT20128	1	1
reactome_cx	E8344	REACT20128	1	1
reactome_cx	E8339	REACT20128	1	1
reactome_cx	E723790	REACT20128	1	1
reactome_cx	E3021	REACT20128	1	1
reactome_cx	E3020	REACT20128	1	1
reactome_cx	E128312	REACT20128	1	1
reactome_cx	E730740	REACT20128	1	1
reactome_cx	E8370	REACT20128	1	1
reactome_cx	E8352	REACT20128	1	1
reactome_cx	E8349	REACT20128	1	1
reactome_cx	E8358	REACT20128	1	1
reactome_cx	E8359	REACT20128	1	1
reactome_cx	E8331	REACT20128	1	1
reactome_cx	E8337	REACT20128	1	1
reactome_cx	E8334	REACT20128	1	1
reactome_cx	E554313	REACT20128	1	1
reactome_cx	E8350	REACT20128	1	1
reactome_cx	E121504	REACT20128	1	1
reactome_cx	E8338	REACT20128	1	1
reactome_cx	E126961	REACT20128	1	1
reactome_cx	E8354	REACT20128	1	1
reactome_cx	E8355	REACT20128	1	1
reactome_cx	E8356	REACT20128	1	1
reactome_cx	E8357	REACT20128	1	1
reactome_cx	E3018	REACT20128	1	1
reactome_cx	E8968	REACT20128	1	1
reactome_cx	E8353	REACT20128	1	1
reactome_cx	E85236	REACT20128	1	1
reactome_cx	E3012	REACT20128	1	1
reactome_cx	E3013	REACT20128	1	1
reactome_cx	E347376	REACT20128	1	1
reactome_cx	E3017	REACT20128	1	1
reactome_cx	E3014	REACT20128	1	1
reactome_cx	E3015	REACT20128	1	1
reactome_cx	E8970	REACT20128	1	1
reactome_cx	E2885	REACT20129	1	1
reactome_cx	E942	REACT20129	1	1
reactome_cx	E940	REACT20129	1	1
reactome_cx	E941	REACT20129	1	1
reactome_cx	E7409	REACT20129	1	1
reactome_cx	E3932	REACT20129	1	1
reactome_cx	E2534	REACT20129	1	1
reactome_cx	E7298	REACT3137	1	1
reactome_cx	E1536	REACT119115	1	1
reactome_cx	E1535	REACT119115	1	1
reactome_cx	E648998	REACT119115	1	1
reactome_cx	E4688	REACT119115	1	1
reactome_cx	E4689	REACT119115	1	1
reactome_cx	E5295	REACT119117	1	1
reactome_cx	E5293	REACT119117	1	1
reactome_cx	E53826	REACT26819	1	1
reactome_cx	E53822	REACT26819	1	1
reactome_cx	E5348	REACT26819	1	1
reactome_cx	E5349	REACT26819	1	1
reactome_cx	E53828	REACT26819	1	1
reactome_cx	E476	REACT26819	1	1
reactome_cx	E477	REACT26819	1	1
reactome_cx	E486	REACT26819	1	1
reactome_cx	E478	REACT26819	1	1
reactome_cx	E483	REACT26819	1	1
reactome_cx	E482	REACT26819	1	1
reactome_cx	E481	REACT26819	1	1
reactome_cx	E480	REACT26819	1	1
reactome_cx	E51311	REACT119111	1	1
reactome_cx	E7096	REACT26813	1	1
reactome_cx	E10333	REACT26813	1	1
reactome_cx	E948	REACT26813	1	1
reactome_cx	E695	REACT26813	1	1
reactome_cx	E23643	REACT26813	1	1
reactome_cx	E7097	REACT26813	1	1
reactome_cx	E114609	REACT26813	1	1
reactome_cx	E929	REACT26813	1	1
reactome_cx	E51135	REACT26813	1	1
reactome_cx	E7099	REACT26813	1	1
reactome_cx	E4615	REACT26813	1	1
reactome_cx	E57690	REACT119118	1	1
reactome_cx	E27327	REACT119118	1	1
reactome_cx	E27161	REACT119118	1	1
reactome_cx	E23112	REACT119118	1	1
reactome_cx	E4343	REACT119118	1	1
reactome_cx	E4686	REACT3458	1	1
reactome_cx	E22916	REACT3458	1	1
reactome_cx	E7884	REACT3458	1	1
reactome_cx	E4654	REACT22043	1	1
reactome_cx	E4618	REACT22043	1	1
reactome_cx	E4656	REACT22043	1	1
reactome_cx	E6929	REACT22043	1	1
reactome_cx	E6925	REACT22043	1	1
reactome_cx	E6938	REACT22043	1	1
reactome_cx	E4617	REACT22043	1	1
reactome_cx	E6392	REACT6402	1	1
reactome_cx	E651820	REACT6402	1	1
reactome_cx	E6390	REACT6402	1	1
reactome_cx	E6391	REACT6402	1	1
reactome_cx	E6389	REACT6402	1	1
reactome_cx	E6772	REACT26603	1	1
reactome_cx	E6773	REACT26603	1	1
reactome_cx	E27165	REACT21657	1	1
reactome_cx	E4337	REACT26979	1	1
reactome_cx	E731429	REACT122445	1	1
reactome_cx	E4092	REACT122445	1	1
reactome_cx	E57154	REACT122445	1	1
reactome_cx	E9973	REACT173396	1	1
reactome_cx	E2261	REACT122446	1	1
reactome_cx	E732425	REACT122191	1	1
reactome_cx	E8805	REACT122191	1	1
reactome_cx	E613	REACT122191	1	1
reactome_cx	E11064	REACT122191	1	1
reactome_cx	E11116	REACT122191	1	1
reactome_cx	E26127	REACT122191	1	1
reactome_cx	E11052	REACT122191	1	1
reactome_cx	E5335	REACT122191	1	1
reactome_cx	E1523	REACT122191	1	1
reactome_cx	E399687	REACT122191	1	1
reactome_cx	E7750	REACT122191	1	1
reactome_cx	E633	REACT165057	1	1
reactome_cx	E1281	REACT165057	1	1
reactome_cx	E1280	REACT165057	1	1
reactome_cx	E2965	REACT6611	1	1
reactome_cx	E2967	REACT6611	1	1
reactome_cx	E2966	REACT6611	1	1
reactome_cx	E2963	REACT6611	1	1
reactome_cx	E2962	REACT6611	1	1
reactome_cx	E8178	REACT6611	1	1
reactome_cx	E11198	REACT6611	1	1
reactome_cx	E2968	REACT6611	1	1
reactome_cx	E7936	REACT6611	1	1
reactome_cx	E652857	REACT6611	1	1
reactome_cx	E6924	REACT6611	1	1
reactome_cx	E6749	REACT6611	1	1
reactome_cx	E6923	REACT6611	1	1
reactome_cx	E5432	REACT6611	1	1
reactome_cx	E5433	REACT6611	1	1
reactome_cx	E5430	REACT6611	1	1
reactome_cx	E5431	REACT6611	1	1
reactome_cx	E5436	REACT6611	1	1
reactome_cx	E5437	REACT6611	1	1
reactome_cx	E5434	REACT6611	1	1
reactome_cx	E5435	REACT6611	1	1
reactome_cx	E6921	REACT6611	1	1
reactome_cx	E5438	REACT6611	1	1
reactome_cx	E5439	REACT6611	1	1
reactome_cx	E25920	REACT6611	1	1
reactome_cx	E2071	REACT6611	1	1
reactome_cx	E51497	REACT6611	1	1
reactome_cx	E902	REACT6611	1	1
reactome_cx	E9150	REACT6611	1	1
reactome_cx	E6827	REACT6611	1	1
reactome_cx	E6829	REACT6611	1	1
reactome_cx	E4331	REACT6611	1	1
reactome_cx	E649647	REACT6611	1	1
reactome_cx	E6917	REACT6611	1	1
reactome_cx	E644540	REACT6611	1	1
reactome_cx	E1025	REACT6611	1	1
reactome_cx	E904	REACT6611	1	1
reactome_cx	E1022	REACT6611	1	1
reactome_cx	E5441	REACT6611	1	1
reactome_cx	E5440	REACT6611	1	1
reactome_cx	E2068	REACT6611	1	1
reactome_cx	E7469	REACT6611	1	1
reactome_cx	E653238	REACT6611	1	1
reactome_cx	E2965	REACT2312	1	1
reactome_cx	E2967	REACT2312	1	1
reactome_cx	E2966	REACT2312	1	1
reactome_cx	E2963	REACT2312	1	1
reactome_cx	E2962	REACT2312	1	1
reactome_cx	E2968	REACT2312	1	1
reactome_cx	E652857	REACT2312	1	1
reactome_cx	E5432	REACT2312	1	1
reactome_cx	E5433	REACT2312	1	1
reactome_cx	E5430	REACT2312	1	1
reactome_cx	E5431	REACT2312	1	1
reactome_cx	E5436	REACT2312	1	1
reactome_cx	E5437	REACT2312	1	1
reactome_cx	E5434	REACT2312	1	1
reactome_cx	E5435	REACT2312	1	1
reactome_cx	E5438	REACT2312	1	1
reactome_cx	E5439	REACT2312	1	1
reactome_cx	E2071	REACT2312	1	1
reactome_cx	E8732	REACT2312	1	1
reactome_cx	E8731	REACT2312	1	1
reactome_cx	E6829	REACT2312	1	1
reactome_cx	E4331	REACT2312	1	1
reactome_cx	E902	REACT2312	1	1
reactome_cx	E1022	REACT2312	1	1
reactome_cx	E5441	REACT2312	1	1
reactome_cx	E5440	REACT2312	1	1
reactome_cx	E2068	REACT2312	1	1
reactome_cx	E653238	REACT2312	1	1
reactome_cx	E335	REACT165052	1	1
reactome_cx	E338	REACT165052	1	1
reactome_cx	E948	REACT165052	1	1
reactome_cx	E389901	REACT2311	1	1
reactome_cx	E5591	REACT2311	1	1
reactome_cx	E7520	REACT2311	1	1
reactome_cx	E2547	REACT2311	1	1
reactome_cx	E7296	REACT3043	1	1
reactome_cx	E5023	REACT3044	1	1
reactome_cx	E1994	REACT25770	1	1
reactome_cx	E338	REACT164891	1	1
reactome_cx	E949	REACT164891	1	1
reactome_cx	E2885	REACT164894	1	1
reactome_cx	E3937	REACT164894	1	1
reactome_cx	E6654	REACT164894	1	1
reactome_cx	E6464	REACT164894	1	1
reactome_cx	E27040	REACT164894	1	1
reactome_cx	E9402	REACT164894	1	1
reactome_cx	E10451	REACT164894	1	1
reactome_cx	E5335	REACT164894	1	1
reactome_cx	E5336	REACT164894	1	1
reactome_cx	E7409	REACT164894	1	1
reactome_cx	E5879	REACT164894	1	1
reactome_cx	E929	REACT7567	1	1
reactome_cx	E6678	REACT164896	1	1
reactome_cx	E338	REACT164896	1	1
reactome_cx	E23166	REACT164896	1	1
reactome_cx	E2638	REACT13868	1	1
reactome_cx	E85301	REACT122993	1	1
reactome_cx	E145957	REACT116174	1	1
reactome_cx	E2885	REACT116174	1	1
reactome_cx	E9542	REACT116174	1	1
reactome_cx	E1839	REACT116174	1	1
reactome_cx	E6464	REACT116174	1	1
reactome_cx	E2069	REACT116174	1	1
reactome_cx	E1956	REACT116174	1	1
reactome_cx	E1950	REACT116174	1	1
reactome_cx	E6654	REACT116174	1	1
reactome_cx	E685	REACT116174	1	1
reactome_cx	E3084	REACT116174	1	1
reactome_cx	E2064	REACT116174	1	1
reactome_cx	E2065	REACT116174	1	1
reactome_cx	E2066	REACT116174	1	1
reactome_cx	E51380	REACT116175	1	1
reactome_cx	E23649	REACT3597	1	1
reactome_cx	E5111	REACT3597	1	1
reactome_cx	E6119	REACT3597	1	1
reactome_cx	E57804	REACT3597	1	1
reactome_cx	E5425	REACT3597	1	1
reactome_cx	E5424	REACT3597	1	1
reactome_cx	E6117	REACT3597	1	1
reactome_cx	E5422	REACT3597	1	1
reactome_cx	E10714	REACT3597	1	1
reactome_cx	E5557	REACT3597	1	1
reactome_cx	E6118	REACT3597	1	1
reactome_cx	E1763	REACT3597	1	1
reactome_cx	E5558	REACT3597	1	1
reactome_cx	E10262	REACT3595	1	1
reactome_cx	E119358	REACT3595	1	1
reactome_cx	E83443	REACT3595	1	1
reactome_cx	E51639	REACT3595	1	1
reactome_cx	E10992	REACT3595	1	1
reactome_cx	E6628	REACT3595	1	1
reactome_cx	E23451	REACT3595	1	1
reactome_cx	E23450	REACT3595	1	1
reactome_cx	E6633	REACT3595	1	1
reactome_cx	E6632	REACT3595	1	1
reactome_cx	E6635	REACT3595	1	1
reactome_cx	E6634	REACT3595	1	1
reactome_cx	E6637	REACT3595	1	1
reactome_cx	E6636	REACT3595	1	1
reactome_cx	E9330	REACT3594	1	1
reactome_cx	E9328	REACT3594	1	1
reactome_cx	E9329	REACT3594	1	1
reactome_cx	E2972	REACT3594	1	1
reactome_cx	E2976	REACT3594	1	1
reactome_cx	E6908	REACT3594	1	1
reactome_cx	E7294	REACT164096	1	1
reactome_cx	E2885	REACT164096	1	1
reactome_cx	E3937	REACT164096	1	1
reactome_cx	E6654	REACT164096	1	1
reactome_cx	E6464	REACT164096	1	1
reactome_cx	E27040	REACT164096	1	1
reactome_cx	E7409	REACT164096	1	1
reactome_cx	E9402	REACT164096	1	1
reactome_cx	E10451	REACT164096	1	1
reactome_cx	E5335	REACT164096	1	1
reactome_cx	E5336	REACT164096	1	1
reactome_cx	E3702	REACT164096	1	1
reactome_cx	E695	REACT164096	1	1
reactome_cx	E7006	REACT164096	1	1
reactome_cx	E8942	REACT3262	1	1
reactome_cx	E4921	REACT164098	1	1
reactome_cx	E3915	REACT164099	1	1
reactome_cx	E3912	REACT164099	1	1
reactome_cx	E3911	REACT164099	1	1
reactome_cx	E646561	REACT119801	1	1
reactome_cx	E6788	REACT119801	1	1
reactome_cx	E60485	REACT119801	1	1
reactome_cx	E2026	REACT3268	1	1
reactome_cx	E917	REACT161118	1	1
reactome_cx	E652578	REACT161118	1	1
reactome_cx	E919	REACT161118	1	1
reactome_cx	E2214	REACT161118	1	1
reactome_cx	E131450	REACT11641	1	1
reactome_cx	E3040	REACT161113	1	1
reactome_cx	E3043	REACT161113	1	1
reactome_cx	E3240	REACT161113	1	1
reactome_cx	E3039	REACT161113	1	1
reactome_cx	E9332	REACT161113	1	1
reactome_cx	E567	REACT11642	1	1
reactome_cx	E4524	REACT11644	1	1
reactome_cx	E2209	REACT161114	1	1
reactome_cx	E917	REACT161114	1	1
reactome_cx	E651536	REACT161115	1	1
reactome_cx	E259	REACT161115	1	1
reactome_cx	E731066	REACT161115	1	1
reactome_cx	E8517	REACT23399	1	1
reactome_cx	E728590	REACT23399	1	1
reactome_cx	E10454	REACT23399	1	1
reactome_cx	E7311	REACT23399	1	1
reactome_cx	E8767	REACT23399	1	1
reactome_cx	E10392	REACT23399	1	1
reactome_cx	E64127	REACT23399	1	1
reactome_cx	E732088	REACT23399	1	1
reactome_cx	E257397	REACT23399	1	1
reactome_cx	E6885	REACT23399	1	1
reactome_cx	E23118	REACT23399	1	1
reactome_cx	E6233	REACT23399	1	1
reactome_cx	E5468	REACT27552	1	1
reactome_cx	E9611	REACT27552	1	1
reactome_cx	E9612	REACT27552	1	1
reactome_cx	E6256	REACT27552	1	1
reactome_cx	E8841	REACT27552	1	1
reactome_cx	E1294	REACT152256	1	1
reactome_cx	E3556	REACT23029	1	1
reactome_cx	E3554	REACT23029	1	1
reactome_cx	E3553	REACT23029	1	1
reactome_cx	E3552	REACT23029	1	1
reactome_cx	E51135	REACT23029	1	1
reactome_cx	E4615	REACT23029	1	1
reactome_cx	E1630	REACT23020	1	1
reactome_cx	E6091	REACT23020	1	1
reactome_cx	E9353	REACT23020	1	1
reactome_cx	E6586	REACT23020	1	1
reactome_cx	E6585	REACT23020	1	1
reactome_cx	E1272	REACT23027	1	1
reactome_cx	E3897	REACT23027	1	1
reactome_cx	E10268	REACT19018	1	1
reactome_cx	E133	REACT19018	1	1
reactome_cx	E10203	REACT19018	1	1
reactome_cx	E10266	REACT19018	1	1
reactome_cx	E79924	REACT19018	1	1
reactome_cx	E5747	REACT19019	1	1
reactome_cx	E2885	REACT19019	1	1
reactome_cx	E5351	REACT125619	1	1
reactome_cx	E2209	REACT111589	1	1
reactome_cx	E2210	REACT111589	1	1
reactome_cx	E9902	REACT111589	1	1
reactome_cx	E4360	REACT111589	1	1
reactome_cx	E50489	REACT111589	1	1
reactome_cx	E4067	REACT111587	1	1
reactome_cx	E3815	REACT111587	1	1
reactome_cx	E4254	REACT111587	1	1
reactome_cx	E3932	REACT111587	1	1
reactome_cx	E10603	REACT111587	1	1
reactome_cx	E653882	REACT111587	1	1
reactome_cx	E7525	REACT111587	1	1
reactome_cx	E6714	REACT111587	1	1
reactome_cx	E2534	REACT111587	1	1
reactome_cx	E441488	REACT111584	1	1
reactome_cx	E1874	REACT111584	1	1
reactome_cx	E1875	REACT111584	1	1
reactome_cx	E7027	REACT111584	1	1
reactome_cx	E64344	REACT125616	1	1
reactome_cx	E3091	REACT125616	1	1
reactome_cx	E405	REACT125616	1	1
reactome_cx	E2034	REACT125616	1	1
reactome_cx	E2033	REACT125616	1	1
reactome_cx	E1387	REACT125616	1	1
reactome_cx	E4838	REACT111583	1	1
reactome_cx	E3717	REACT111581	1	1
reactome_cx	E6776	REACT111581	1	1
reactome_cx	E6777	REACT111581	1	1
reactome_cx	E2688	REACT111581	1	1
reactome_cx	E2689	REACT111581	1	1
reactome_cx	E2690	REACT111581	1	1
reactome_cx	E9133	REACT4066	1	1
reactome_cx	E983	REACT4066	1	1
reactome_cx	E25496	REACT119751	1	1
reactome_cx	E1840	REACT119751	1	1
reactome_cx	E117258	REACT119751	1	1
reactome_cx	E114548	REACT76613	1	1
reactome_cx	E644816	REACT76613	1	1
reactome_cx	E3326	REACT76613	1	1
reactome_cx	E647691	REACT23068	1	1
reactome_cx	E23405	REACT23068	1	1
reactome_cx	E6895	REACT23068	1	1
reactome_cx	E8575	REACT23068	1	1
reactome_cx	E643631	REACT23068	1	1
reactome_cx	E8772	REACT160570	1	1
reactome_cx	E8743	REACT160570	1	1
reactome_cx	E8795	REACT160570	1	1
reactome_cx	E841	REACT160570	1	1
reactome_cx	E3717	REACT111763	1	1
reactome_cx	E4067	REACT111763	1	1
reactome_cx	E3815	REACT111763	1	1
reactome_cx	E6774	REACT111763	1	1
reactome_cx	E6776	REACT111763	1	1
reactome_cx	E6777	REACT111763	1	1
reactome_cx	E4254	REACT111763	1	1
reactome_cx	E6772	REACT111763	1	1
reactome_cx	E3932	REACT111763	1	1
reactome_cx	E653882	REACT111763	1	1
reactome_cx	E7525	REACT111763	1	1
reactome_cx	E6714	REACT111763	1	1
reactome_cx	E2534	REACT111763	1	1
reactome_cx	E5805	REACT111768	1	1
reactome_cx	E5832	REACT21899	1	1
reactome_cx	E2899	REACT21898	1	1
reactome_cx	E5834	REACT21896	1	1
reactome_cx	E9843	REACT24553	1	1
reactome_cx	E30061	REACT24553	1	1
reactome_cx	E29760	REACT24555	1	1
reactome_cx	E867	REACT24555	1	1
reactome_cx	E3562	REACT24554	1	1
reactome_cx	E1437	REACT24554	1	1
reactome_cx	E3560	REACT24554	1	1
reactome_cx	E3561	REACT24554	1	1
reactome_cx	E3567	REACT24554	1	1
reactome_cx	E3563	REACT24554	1	1
reactome_cx	E6464	REACT24554	1	1
reactome_cx	E3568	REACT24554	1	1
reactome_cx	E3718	REACT24554	1	1
reactome_cx	E3717	REACT24554	1	1
reactome_cx	E3559	REACT24554	1	1
reactome_cx	E3558	REACT24554	1	1
reactome_cx	E3716	REACT24554	1	1
reactome_cx	E1438	REACT24554	1	1
reactome_cx	E1439	REACT24554	1	1
reactome_cx	E5777	REACT24554	1	1
reactome_cx	E80233	REACT18602	1	1
reactome_cx	E91442	REACT18602	1	1
reactome_cx	E55120	REACT18602	1	1
reactome_cx	E57697	REACT18602	1	1
reactome_cx	E2187	REACT18602	1	1
reactome_cx	E2175	REACT18602	1	1
reactome_cx	E2176	REACT18602	1	1
reactome_cx	E2178	REACT18602	1	1
reactome_cx	E2188	REACT18602	1	1
reactome_cx	E2189	REACT18602	1	1
reactome_cx	E1040	REACT123471	1	1
reactome_cx	E5034	REACT123477	1	1
reactome_cx	E55214	REACT123477	1	1
reactome_cx	E10536	REACT123477	1	1
reactome_cx	E9353	REACT19604	1	1
reactome_cx	E58946	REACT19604	1	1
reactome_cx	E9901	REACT19604	1	1
reactome_cx	E57522	REACT19604	1	1
reactome_cx	E23380	REACT19604	1	1
reactome_cx	E683548	REACT19604	1	1
reactome_cx	E2826	REACT15017	1	1
reactome_cx	E56477	REACT15017	1	1
reactome_cx	E10850	REACT15017	1	1
reactome_cx	E1509	REACT152347	1	1
reactome_cx	E9212	REACT14945	1	1
reactome_cx	E3619	REACT14945	1	1
reactome_cx	E55143	REACT14945	1	1
reactome_cx	E332	REACT14945	1	1
reactome_cx	E2321	REACT13266	1	1
reactome_cx	E8828	REACT13266	1	1
reactome_cx	E3827	REACT14940	1	1
reactome_cx	E623	REACT14940	1	1
reactome_cx	E624	REACT14940	1	1
reactome_cx	E4233	REACT19905	1	1
reactome_cx	E5364	REACT19905	1	1
reactome_cx	E10507	REACT19905	1	1
reactome_cx	E9218	REACT19603	1	1
reactome_cx	E10087	REACT19603	1	1
reactome_cx	E9217	REACT19603	1	1
reactome_cx	E151742	REACT19603	1	1
reactome_cx	E56034	REACT17940	1	1
reactome_cx	E5159	REACT17941	1	1
reactome_cx	E5155	REACT17941	1	1
reactome_cx	E5154	REACT17941	1	1
reactome_cx	E5156	REACT17941	1	1
reactome_cx	E1399	REACT17941	1	1
reactome_cx	E1398	REACT17941	1	1
reactome_cx	E920	REACT9255	1	1
reactome_cx	E10672	REACT18059	1	1
reactome_cx	E94235	REACT18059	1	1
reactome_cx	E55970	REACT18059	1	1
reactome_cx	E59345	REACT18059	1	1
reactome_cx	E54331	REACT18059	1	1
reactome_cx	E2785	REACT18059	1	1
reactome_cx	E2784	REACT18059	1	1
reactome_cx	E2787	REACT18059	1	1
reactome_cx	E2786	REACT18059	1	1
reactome_cx	E2783	REACT18059	1	1
reactome_cx	E2782	REACT18059	1	1
reactome_cx	E2788	REACT18059	1	1
reactome_cx	E2151	REACT18059	1	1
reactome_cx	E2768	REACT18059	1	1
reactome_cx	E9002	REACT18059	1	1
reactome_cx	E10681	REACT18059	1	1
reactome_cx	E51764	REACT18059	1	1
reactome_cx	E2792	REACT18059	1	1
reactome_cx	E2793	REACT18059	1	1
reactome_cx	E2790	REACT18059	1	1
reactome_cx	E2791	REACT18059	1	1
reactome_cx	E2149	REACT18059	1	1
reactome_cx	E2886	REACT18058	1	1
reactome_cx	E284	REACT18058	1	1
reactome_cx	E7010	REACT18058	1	1
reactome_cx	E54518	REACT18055	1	1
reactome_cx	E5906	REACT18055	1	1
reactome_cx	E5908	REACT18055	1	1
reactome_cx	E84694	REACT18050	1	1
reactome_cx	E1285	REACT169578	1	1
reactome_cx	E1284	REACT169578	1	1
reactome_cx	E1287	REACT169578	1	1
reactome_cx	E1286	REACT169578	1	1
reactome_cx	E8515	REACT169578	1	1
reactome_cx	E1282	REACT169578	1	1
reactome_cx	E1288	REACT169578	1	1
reactome_cx	E3688	REACT169578	1	1
reactome_cx	E2280	REACT169579	1	1
reactome_cx	E7046	REACT169579	1	1
reactome_cx	E64600	REACT123615	1	1
reactome_cx	E5173	REACT22813	1	1
reactome_cx	E1269	REACT22813	1	1
reactome_cx	E1268	REACT22813	1	1
reactome_cx	E2847	REACT22813	1	1
reactome_cx	E5179	REACT22813	1	1
reactome_cx	E2840	REACT22813	1	1
reactome_cx	E2841	REACT22813	1	1
reactome_cx	E653879	REACT22813	1	1
reactome_cx	E5473	REACT22813	1	1
reactome_cx	E134	REACT22813	1	1
reactome_cx	E718	REACT22813	1	1
reactome_cx	E10681	REACT22813	1	1
reactome_cx	E4985	REACT22813	1	1
reactome_cx	E4987	REACT22813	1	1
reactome_cx	E10663	REACT22813	1	1
reactome_cx	E9568	REACT22813	1	1
reactome_cx	E4988	REACT22813	1	1
reactome_cx	E129521	REACT22813	1	1
reactome_cx	E9934	REACT22813	1	1
reactome_cx	E4889	REACT22813	1	1
reactome_cx	E2912	REACT22813	1	1
reactome_cx	E2913	REACT22813	1	1
reactome_cx	E2914	REACT22813	1	1
reactome_cx	E2916	REACT22813	1	1
reactome_cx	E2917	REACT22813	1	1
reactome_cx	E2918	REACT22813	1	1
reactome_cx	E2919	REACT22813	1	1
reactome_cx	E2852	REACT22813	1	1
reactome_cx	E51289	REACT22813	1	1
reactome_cx	E4886	REACT22813	1	1
reactome_cx	E4887	REACT22813	1	1
reactome_cx	E729230	REACT22813	1	1
reactome_cx	E23566	REACT22813	1	1
reactome_cx	E9170	REACT22813	1	1
reactome_cx	E2550	REACT22813	1	1
reactome_cx	E56923	REACT22813	1	1
reactome_cx	E53829	REACT22813	1	1
reactome_cx	E51764	REACT22813	1	1
reactome_cx	E5697	REACT22813	1	1
reactome_cx	E2792	REACT22813	1	1
reactome_cx	E2793	REACT22813	1	1
reactome_cx	E2790	REACT22813	1	1
reactome_cx	E2791	REACT22813	1	1
reactome_cx	E10803	REACT22813	1	1
reactome_cx	E3827	REACT22813	1	1
reactome_cx	E1129	REACT22813	1	1
reactome_cx	E2770	REACT22813	1	1
reactome_cx	E259285	REACT22813	1	1
reactome_cx	E259286	REACT22813	1	1
reactome_cx	E259287	REACT22813	1	1
reactome_cx	E6387	REACT22813	1	1
reactome_cx	E2826	REACT22813	1	1
reactome_cx	E54331	REACT22813	1	1
reactome_cx	E2785	REACT22813	1	1
reactome_cx	E2784	REACT22813	1	1
reactome_cx	E2787	REACT22813	1	1
reactome_cx	E2786	REACT22813	1	1
reactome_cx	E3579	REACT22813	1	1
reactome_cx	E2783	REACT22813	1	1
reactome_cx	E2782	REACT22813	1	1
reactome_cx	E1902	REACT22813	1	1
reactome_cx	E3577	REACT22813	1	1
reactome_cx	E3576	REACT22813	1	1
reactome_cx	E2788	REACT22813	1	1
reactome_cx	E58191	REACT22813	1	1
reactome_cx	E10874	REACT22813	1	1
reactome_cx	E1234	REACT22813	1	1
reactome_cx	E1235	REACT22813	1	1
reactome_cx	E1236	REACT22813	1	1
reactome_cx	E1237	REACT22813	1	1
reactome_cx	E1230	REACT22813	1	1
reactome_cx	E1231	REACT22813	1	1
reactome_cx	E1232	REACT22813	1	1
reactome_cx	E1233	REACT22813	1	1
reactome_cx	E301	REACT22813	1	1
reactome_cx	E50865	REACT22813	1	1
reactome_cx	E259296	REACT22813	1	1
reactome_cx	E259295	REACT22813	1	1
reactome_cx	E259294	REACT22813	1	1
reactome_cx	E283869	REACT22813	1	1
reactome_cx	E8698	REACT22813	1	1
reactome_cx	E4543	REACT22813	1	1
reactome_cx	E2833	REACT22813	1	1
reactome_cx	E2832	REACT22813	1	1
reactome_cx	E2831	REACT22813	1	1
reactome_cx	E27198	REACT22813	1	1
reactome_cx	E53637	REACT22813	1	1
reactome_cx	E3354	REACT22813	1	1
reactome_cx	E256933	REACT22813	1	1
reactome_cx	E338398	REACT22813	1	1
reactome_cx	E643	REACT22813	1	1
reactome_cx	E8811	REACT22813	1	1
reactome_cx	E6370	REACT22813	1	1
reactome_cx	E6372	REACT22813	1	1
reactome_cx	E6373	REACT22813	1	1
reactome_cx	E6374	REACT22813	1	1
reactome_cx	E623	REACT22813	1	1
reactome_cx	E56670	REACT22813	1	1
reactome_cx	E624	REACT22813	1	1
reactome_cx	E2921	REACT22813	1	1
reactome_cx	E2920	REACT22813	1	1
reactome_cx	E339403	REACT22813	1	1
reactome_cx	E5030	REACT22813	1	1
reactome_cx	E7852	REACT22813	1	1
reactome_cx	E10022	REACT22813	1	1
reactome_cx	E1903	REACT22813	1	1
reactome_cx	E1901	REACT22813	1	1
reactome_cx	E10850	REACT22813	1	1
reactome_cx	E5540	REACT22813	1	1
reactome_cx	E353164	REACT22813	1	1
reactome_cx	E3361	REACT22813	1	1
reactome_cx	E4544	REACT22813	1	1
reactome_cx	E183	REACT22813	1	1
reactome_cx	E186	REACT22813	1	1
reactome_cx	E187	REACT22813	1	1
reactome_cx	E2771	REACT22813	1	1
reactome_cx	E6363	REACT22813	1	1
reactome_cx	E54429	REACT22813	1	1
reactome_cx	E6366	REACT22813	1	1
reactome_cx	E6364	REACT22813	1	1
reactome_cx	E2587	REACT22813	1	1
reactome_cx	E2773	REACT22813	1	1
reactome_cx	E94235	REACT22813	1	1
reactome_cx	E846	REACT22813	1	1
reactome_cx	E57007	REACT22813	1	1
reactome_cx	E4986	REACT22813	1	1
reactome_cx	E10316	REACT22813	1	1
reactome_cx	E10563	REACT22813	1	1
reactome_cx	E652292	REACT22813	1	1
reactome_cx	E6360	REACT22813	1	1
reactome_cx	E6352	REACT22813	1	1
reactome_cx	E338442	REACT22813	1	1
reactome_cx	E6752	REACT22813	1	1
reactome_cx	E6753	REACT22813	1	1
reactome_cx	E6750	REACT22813	1	1
reactome_cx	E6751	REACT22813	1	1
reactome_cx	E6754	REACT22813	1	1
reactome_cx	E6755	REACT22813	1	1
reactome_cx	E727	REACT22813	1	1
reactome_cx	E2358	REACT22813	1	1
reactome_cx	E2359	REACT22813	1	1
reactome_cx	E56477	REACT22813	1	1
reactome_cx	E2357	REACT22813	1	1
reactome_cx	E728	REACT22813	1	1
reactome_cx	E151	REACT22813	1	1
reactome_cx	E150	REACT22813	1	1
reactome_cx	E3355	REACT22813	1	1
reactome_cx	E59340	REACT22813	1	1
